2007-07-30 15:00,1.36817,1.36841,1.3671,1.36791,56929
2007-07-30 16:00,1.36784,1.36881,1.36715,1.36822,47369
2007-07-30 17:00,1.36837,1.36889,1.36732,1.36882,40029
2007-07-30 18:00,1.36895,1.36929,1.36827,1.36886,35084
2007-07-30 19:00,1.3688,1.37075,1.36842,1.36914,27778
