2007-07-30 00:00,1.36817,1.37274,1.3671,1.37197,261111
2007-07-31 00:00,1.37197,1.3724,1.36636,1.36706,863041
2007-08-01 00:00,1.3671,1.37099,1.36363,1.36642,858940
2007-08-02 00:00,1.36625,1.37063,1.36478,1.37024,862289
2007-08-03 00:00,1.37024,1.38178,1.36811,1.37698,828149
